Date,Product_ID,Location,Demand,Price,Promotion,Stock_Level,Day_of_Week,Is_Holiday
2025-03-02,A123,Munich,92,11.76,No,103,Sunday,No
2025-03-03,B234,Hamburg,121,11.26,Yes,90,Monday,No
2025-03-04,C345,Berlin,89,11.07,No,159,Tuesday,No
2025-03-05,A123,Hamburg,117,8.65,Yes,226,Wednesday,No
2025-03-06,B234,Munich,106,10.92,No,102,Thursday,No
2025-03-07,C345,Berlin,121,10.06,No,54,Friday,No
2025-03-08,A123,Hamburg,95,10.86,Yes,225,Saturday,No
2025-03-09,B234,Hamburg,91,8.94,No,183,Sunday,No
2025-03-10,C345,Munich,82,9.97,Yes,53,Monday,No
2025-03-11,A123,Hamburg,95,9.41,Yes,160,Tuesday,No
2025-03-12,B234,Munich,81,10.69,No,251,Wednesday,No
2025-03-13,C345,Munich,101,12.2,No,230,Thursday,No
2025-03-14,A123,Berlin,95,8.7,No,129,Friday,No
2025-03-15,B234,Berlin,114,9.79,Yes,223,Saturday,No
2025-03-16,C345,Hamburg,92,11.04,No,65,Sunday,No
2025-03-17,A123,Munich,113,9.59,No,184,Monday,No
2025-03-18,B234,Munich,113,9.18,No,135,Tuesday,No
2025-03-19,C345,Berlin,120,10.1,No,242,Wednesday,No
2025-03-20,A123,Berlin,108,9.6,Yes,292,Thursday,No
2025-03-21,B234,Munich,99,11.75,Yes,275,Friday,No
2025-03-22,C345,Berlin,108,10.32,No,246,Saturday,No
2025-03-23,A123,Hamburg,98,10.5,No,196,Sunday,No
2025-03-24,B234,Munich,92,9.13,No,263,Monday,No
2025-03-25,C345,Berlin,96,10.14,No,114,Tuesday,No
2025-03-26,A123,Hamburg,94,9.93,No,111,Wednesday,No
2025-03-27,B234,Munich,75,10.69,No,92,Thursday,No
2025-03-28,C345,Hamburg,97,10.66,Yes,57,Friday,No
2025-03-29,A123,Hamburg,109,9.44,Yes,154,Saturday,No
2025-03-30,B234,Munich,98,10.13,No,198,Sunday,No
2025-03-31,C345,Hamburg,121,10.97,Yes,186,Monday,No
2025-04-01,A123,Berlin,103,9.38,No,216,Tuesday,No
2025-04-02,B234,Berlin,121,11.91,No,185,Wednesday,No
2025-04-03,C345,Berlin,103,8.83,No,65,Thursday,No
2025-04-04,A123,Hamburg,91,9.74,Yes,202,Friday,No
2025-04-05,B234,Berlin,91,9.1,No,98,Saturday,No
2025-04-06,C345,Hamburg,109,10.51,No,72,Sunday,No
2025-04-07,A123,Berlin,97,10.01,No,156,Monday,No
2025-04-08,B234,Munich,106,8.66,No,188,Tuesday,No
2025-04-09,C345,Hamburg,110,12.08,No,257,Wednesday,No
2025-04-10,A123,Hamburg,91,9.42,No,88,Thursday,No
2025-04-11,B234,Berlin,103,8.03,Yes,287,Friday,No
2025-04-12,C345,Munich,84,10.24,No,244,Saturday,No
2025-04-13,A123,Berlin,93,10.13,No,276,Sunday,No
2025-04-14,B234,Berlin,113,9.37,Yes,265,Monday,No
2025-04-15,C345,Munich,105,9.16,No,223,Tuesday,No
2025-04-16,A123,Munich,83,9.98,No,117,Wednesday,No
2025-04-17,B234,Berlin,96,8.95,Yes,58,Thursday,No
2025-04-18,C345,Munich,107,10.85,Yes,188,Friday,No
2025-04-19,A123,Berlin,83,10.77,Yes,219,Saturday,No
2025-04-20,B234,Hamburg,105,10.07,No,158,Sunday,No
2025-04-21,C345,Berlin,112,8.84,No,220,Monday,No
2025-04-22,A123,Hamburg,99,8.87,No,232,Tuesday,No
2025-04-23,B234,Berlin,111,10.36,Yes,198,Wednesday,No
2025-04-24,C345,Munich,105,10.42,No,268,Thursday,No
2025-04-25,A123,Hamburg,93,10.02,No,295,Friday,No
2025-04-26,B234,Munich,109,10.53,Yes,184,Saturday,No
2025-04-27,C345,Hamburg,106,10.53,No,130,Sunday,No
2025-04-28,A123,Hamburg,106,10.02,No,199,Monday,No
2025-04-29,B234,Berlin,103,10.08,No,204,Tuesday,No
2025-04-30,C345,Berlin,113,8.37,No,273,Wednesday,No
2025-05-01,A123,Berlin,111,10.03,No,160,Thursday,No
2025-05-02,B234,Berlin,95,9.84,No,244,Friday,No
2025-05-03,C345,Munich,89,9.19,Yes,252,Saturday,No
2025-05-04,A123,Berlin,111,10.59,Yes,84,Sunday,No
2025-05-05,B234,Berlin,104,9.94,No,89,Monday,No
2025-05-06,C345,Hamburg,104,10.29,Yes,141,Tuesday,No
2025-05-07,A123,Munich,109,8.02,No,272,Wednesday,No
2025-05-08,B234,Munich,108,9.82,Yes,178,Thursday,No
2025-05-09,C345,Hamburg,127,10.64,Yes,273,Friday,No
2025-05-10,A123,Hamburg,104,9.62,Yes,187,Saturday,No
2025-05-11,B234,Berlin,106,9.82,No,144,Sunday,No
2025-05-12,C345,Munich,94,10.24,Yes,64,Monday,No
2025-05-13,A123,Berlin,81,9.99,Yes,203,Tuesday,No
2025-05-14,B234,Hamburg,95,11.31,No,243,Wednesday,No
2025-05-15,C345,Berlin,108,10.54,Yes,281,Thursday,No
2025-05-16,A123,Munich,108,10.46,Yes,63,Friday,No
2025-05-17,B234,Berlin,100,10.32,No,222,Saturday,No
2025-05-18,C345,Munich,105,11.25,Yes,182,Sunday,No
2025-05-19,A123,Berlin,98,10.43,No,116,Monday,No
2025-05-20,B234,Berlin,89,8.91,No,125,Tuesday,No
2025-05-21,C345,Munich,106,11.04,No,127,Wednesday,No
2025-05-22,A123,Munich,83,9.23,No,202,Thursday,No
2025-05-23,B234,Munich,105,10.57,No,283,Friday,No
2025-05-24,C345,Berlin,123,8.84,Yes,280,Saturday,No
2025-05-25,A123,Berlin,98,8.34,Yes,205,Sunday,No
2025-05-26,B234,Berlin,98,9.73,No,122,Monday,No
2025-05-27,C345,Hamburg,97,11.66,No,63,Tuesday,No
2025-05-28,A123,Berlin,115,9.0,Yes,206,Wednesday,No
2025-05-29,B234,Munich,91,8.91,No,117,Thursday,No
2025-05-30,C345,Munich,104,9.29,No,289,Friday,No
2025-05-31,A123,Munich,113,8.06,No,96,Saturday,No
2025-06-01,B234,Berlin,130,11.32,Yes,209,Sunday,No
2025-06-02,C345,Munich,113,11.87,No,282,Monday,No
2025-06-03,A123,Munich,108,9.83,Yes,192,Tuesday,No
2025-06-04,B234,Hamburg,108,9.24,Yes,75,Wednesday,No
2025-06-05,C345,Hamburg,87,9.52,No,260,Thursday,No
2025-06-06,A123,Munich,117,8.99,Yes,74,Friday,No
2025-06-07,B234,Hamburg,109,10.1,No,67,Saturday,No
2025-06-08,C345,Hamburg,86,10.89,Yes,79,Sunday,No
2025-06-09,A123,Munich,105,11.71,No,182,Monday,No
2025-06-10,B234,Berlin,90,9.22,No,188,Tuesday,No
2025-06-11,C345,Berlin,80,9.1,Yes,83,Wednesday,No
2025-06-12,A123,Munich,93,10.6,No,249,Thursday,No
2025-06-13,B234,Berlin,94,9.73,No,279,Friday,No
2025-06-14,C345,Hamburg,97,9.94,No,58,Saturday,No
2025-06-15,A123,Munich,103,9.72,No,237,Sunday,No
2025-06-16,B234,Berlin,106,10.28,No,108,Monday,No
2025-06-17,C345,Berlin,109,10.51,No,228,Tuesday,No
2025-06-18,A123,Hamburg,99,9.99,No,178,Wednesday,No
2025-06-19,B234,Munich,88,9.28,Yes,295,Thursday,No
2025-06-20,C345,Munich,103,11.04,No,295,Friday,No
2025-06-21,A123,Hamburg,102,9.84,No,103,Saturday,No
2025-06-22,B234,Munich,95,11.42,No,233,Sunday,No
2025-06-23,C345,Munich,84,8.95,Yes,70,Monday,No
2025-06-24,A123,Hamburg,71,9.51,No,231,Tuesday,No
2025-06-25,B234,Hamburg,97,8.61,Yes,76,Wednesday,No
2025-06-26,C345,Berlin,102,10.71,Yes,291,Thursday,No
2025-06-27,A123,Munich,110,10.42,No,193,Friday,No
2025-06-28,B234,Hamburg,89,10.56,Yes,286,Saturday,No
2025-06-29,C345,Berlin,104,9.63,Yes,273,Sunday,No
2025-06-30,A123,Munich,78,10.77,No,237,Monday,No
2025-07-01,B234,Berlin,106,10.56,No,151,Tuesday,No
2025-07-02,C345,Hamburg,106,9.46,No,134,Wednesday,No
2025-07-03,A123,Munich,95,11.92,No,119,Thursday,No
2025-07-04,B234,Berlin,83,10.03,No,86,Friday,No
2025-07-05,C345,Hamburg,101,10.2,Yes,50,Saturday,No
2025-07-06,A123,Hamburg,99,10.88,No,121,Sunday,No
2025-07-07,B234,Hamburg,101,9.24,No,298,Monday,No
2025-07-08,C345,Hamburg,83,9.99,No,136,Tuesday,No
2025-07-09,A123,Hamburg,92,9.32,No,285,Wednesday,No
2025-07-10,B234,Hamburg,113,8.78,No,162,Thursday,No
2025-07-11,C345,Hamburg,90,10.54,Yes,88,Friday,No
2025-07-12,A123,Berlin,105,7.39,No,254,Saturday,No
2025-07-13,B234,Munich,102,8.46,No,275,Sunday,No
2025-07-14,C345,Munich,90,10.75,No,54,Monday,No
2025-07-15,A123,Berlin,82,8.48,No,72,Tuesday,No
2025-07-16,B234,Hamburg,92,9.4,Yes,103,Wednesday,No
2025-07-17,C345,Munich,113,10.26,No,264,Thursday,No
2025-07-18,A123,Hamburg,107,10.5,No,189,Friday,No
2025-07-19,B234,Munich,95,10.51,No,146,Saturday,No
2025-07-20,C345,Hamburg,113,10.68,No,274,Sunday,No
2025-07-21,A123,Berlin,98,8.94,No,294,Monday,No
2025-07-22,B234,Hamburg,100,10.51,No,59,Tuesday,No
2025-07-23,C345,Munich,115,9.53,Yes,295,Wednesday,No
2025-07-24,A123,Hamburg,93,7.32,No,80,Thursday,No
2025-07-25,B234,Munich,116,11.64,No,187,Friday,No
2025-07-26,C345,Hamburg,104,9.55,No,237,Saturday,No
2025-07-27,A123,Munich,107,10.0,No,86,Sunday,No
2025-07-28,B234,Munich,106,9.19,No,225,Monday,No
2025-07-29,C345,Munich,89,10.52,Yes,111,Tuesday,No
2025-07-30,A123,Hamburg,132,9.58,Yes,262,Wednesday,No
2025-07-31,B234,Munich,112,9.24,Yes,52,Thursday,No
2025-08-01,C345,Hamburg,92,12.52,No,199,Friday,No
2025-08-02,A123,Berlin,98,7.18,Yes,187,Saturday,No
2025-08-03,B234,Berlin,96,9.47,No,143,Sunday,No
2025-08-04,C345,Munich,89,10.19,Yes,251,Monday,No
2025-08-05,A123,Hamburg,130,8.8,No,74,Tuesday,No
2025-08-06,B234,Munich,105,9.24,No,61,Wednesday,No
2025-08-07,C345,Hamburg,109,10.24,No,222,Thursday,No
2025-08-08,A123,Hamburg,92,7.45,No,179,Friday,No
2025-08-09,B234,Berlin,89,11.47,No,61,Saturday,No
2025-08-10,C345,Hamburg,95,10.18,Yes,57,Sunday,No
2025-08-11,A123,Hamburg,98,10.14,Yes,176,Monday,No
2025-08-12,B234,Munich,103,9.97,No,187,Tuesday,No
2025-08-13,C345,Munich,89,9.4,No,282,Wednesday,No
2025-08-14,A123,Hamburg,105,9.69,No,268,Thursday,No
2025-08-15,B234,Berlin,112,10.1,No,219,Friday,No
2025-08-16,C345,Munich,102,9.44,No,260,Saturday,No
2025-08-17,A123,Munich,91,9.61,Yes,96,Sunday,No
2025-08-18,B234,Berlin,93,10.41,Yes,103,Monday,No
2025-08-19,C345,Munich,101,8.57,No,254,Tuesday,No
2025-08-20,A123,Hamburg,74,10.56,No,269,Wednesday,No
2025-08-21,B234,Hamburg,99,12.35,No,250,Thursday,No
2025-08-22,C345,Hamburg,94,12.01,Yes,237,Friday,No
2025-08-23,A123,Munich,75,10.29,No,100,Saturday,No
2025-08-24,B234,Munich,104,8.75,No,226,Sunday,No
2025-08-25,C345,Munich,99,11.38,No,213,Monday,No
2025-08-26,A123,Munich,100,9.81,No,189,Tuesday,No
2025-08-27,B234,Hamburg,87,11.42,No,283,Wednesday,No
2025-08-28,C345,Berlin,94,9.24,Yes,135,Thursday,No
2025-08-29,A123,Hamburg,90,9.41,No,91,Friday,No
2025-08-30,B234,Munich,131,10.48,No,200,Saturday,No
2025-08-31,C345,Hamburg,105,9.31,No,70,Sunday,No
2025-09-01,A123,Berlin,113,11.88,No,126,Monday,No
2025-09-02,B234,Hamburg,106,10.56,No,100,Tuesday,No
2025-09-03,C345,Berlin,121,11.77,Yes,222,Wednesday,No
2025-09-04,A123,Munich,100,8.86,Yes,256,Thursday,No
2025-09-05,B234,Hamburg,113,9.13,Yes,68,Friday,No
2025-09-06,C345,Hamburg,106,12.72,No,127,Saturday,No
2025-09-07,A123,Hamburg,91,8.39,No,90,Sunday,No
2025-09-08,B234,Hamburg,97,11.36,No,291,Monday,No
2025-09-09,C345,Munich,85,10.2,No,292,Tuesday,No
2025-09-10,A123,Berlin,113,9.58,Yes,157,Wednesday,No
2025-09-11,B234,Berlin,102,11.0,No,106,Thursday,No
2025-09-12,C345,Hamburg,114,11.63,No,82,Friday,No
2025-09-13,A123,Munich,95,10.07,No,144,Saturday,No
2025-09-14,B234,Berlin,110,10.28,No,201,Sunday,No
2025-09-15,C345,Berlin,109,10.17,Yes,131,Monday,No
2025-09-16,A123,Berlin,110,9.93,No,285,Tuesday,No
2025-09-17,B234,Berlin,101,8.33,No,221,Wednesday,No
2025-09-18,C345,Berlin,95,9.13,No,76,Thursday,No
2025-09-19,A123,Berlin,97,11.24,No,135,Friday,No
2025-09-20,B234,Munich,97,9.48,No,251,Saturday,No
2025-09-21,C345,Hamburg,92,8.97,Yes,229,Sunday,No
2025-09-22,A123,Berlin,91,9.64,No,122,Monday,No
2025-09-23,B234,Munich,103,9.75,No,56,Tuesday,No
2025-09-24,C345,Munich,103,8.57,Yes,102,Wednesday,No
2025-09-25,A123,Hamburg,96,9.84,No,106,Thursday,No
2025-09-26,B234,Hamburg,100,10.09,No,274,Friday,No
2025-09-27,C345,Berlin,96,9.28,No,233,Saturday,No
2025-09-28,A123,Hamburg,102,10.32,No,299,Sunday,No
2025-09-29,B234,Hamburg,103,12.79,No,127,Monday,No
2025-09-30,C345,Munich,110,9.69,No,266,Tuesday,No
2025-10-01,A123,Munich,124,8.77,No,251,Wednesday,No
2025-10-02,B234,Munich,90,11.05,No,95,Thursday,No
2025-10-03,C345,Berlin,104,10.97,No,109,Friday,No
2025-10-04,A123,Berlin,96,11.15,Yes,186,Saturday,No
2025-10-05,B234,Hamburg,100,10.35,No,296,Sunday,No
2025-10-06,C345,Hamburg,93,9.41,No,226,Monday,No
2025-10-07,A123,Berlin,110,10.16,Yes,68,Tuesday,No
2025-10-08,B234,Berlin,94,9.43,No,151,Wednesday,No
2025-10-09,C345,Munich,107,11.34,Yes,172,Thursday,No
2025-10-10,A123,Berlin,97,11.0,No,72,Friday,No
2025-10-11,B234,Berlin,89,8.42,No,252,Saturday,No
2025-10-12,C345,Hamburg,89,9.56,Yes,100,Sunday,No
2025-10-13,A123,Hamburg,106,10.84,No,222,Monday,No
2025-10-14,B234,Munich,102,8.77,Yes,159,Tuesday,No
2025-10-15,C345,Berlin,110,10.03,No,141,Wednesday,No
2025-10-16,A123,Hamburg,123,8.24,No,244,Thursday,No
2025-10-17,B234,Berlin,110,9.6,No,111,Friday,No
2025-10-18,C345,Berlin,91,9.97,No,216,Saturday,No
2025-10-19,A123,Munich,103,8.83,No,122,Sunday,No
2025-10-20,B234,Berlin,96,10.13,No,172,Monday,No
2025-10-21,C345,Munich,109,10.53,No,102,Tuesday,No
2025-10-22,A123,Hamburg,111,9.07,No,142,Wednesday,No
2025-10-23,B234,Hamburg,105,10.72,No,207,Thursday,No
2025-10-24,C345,Hamburg,104,11.03,No,88,Friday,No
2025-10-25,A123,Hamburg,102,9.8,No,269,Saturday,No
2025-10-26,B234,Munich,107,8.22,No,190,Sunday,No
2025-10-27,C345,Munich,91,9.36,No,172,Monday,No
2025-10-28,A123,Hamburg,103,10.28,Yes,105,Tuesday,No
2025-10-29,B234,Hamburg,92,8.85,No,154,Wednesday,No
2025-10-30,C345,Hamburg,103,9.84,No,192,Thursday,No
2025-10-31,A123,Munich,106,9.14,No,166,Friday,No
2025-11-01,B234,Hamburg,98,9.98,No,221,Saturday,No
2025-11-02,C345,Munich,87,9.78,Yes,210,Sunday,No
2025-11-03,A123,Berlin,107,9.95,No,63,Monday,No
2025-11-04,B234,Hamburg,93,10.48,Yes,85,Tuesday,No
2025-11-05,C345,Munich,90,9.72,No,107,Wednesday,No
2025-11-06,A123,Munich,91,11.66,No,285,Thursday,No
2025-11-07,B234,Munich,81,11.41,No,152,Friday,No
2025-11-08,C345,Berlin,81,10.44,No,189,Saturday,No
2025-11-09,A123,Hamburg,92,10.48,No,63,Sunday,No
2025-11-10,B234,Munich,114,9.45,No,79,Monday,No
2025-11-11,C345,Hamburg,101,10.37,No,132,Tuesday,No
2025-11-12,A123,Munich,95,10.54,No,200,Wednesday,No
2025-11-13,B234,Hamburg,102,10.56,No,131,Thursday,No
2025-11-14,C345,Berlin,99,11.05,Yes,50,Friday,No
2025-11-15,A123,Munich,102,10.4,No,158,Saturday,No
2025-11-16,B234,Munich,89,10.32,No,154,Sunday,No
2025-11-17,C345,Berlin,90,11.27,No,294,Monday,No
2025-11-18,A123,Hamburg,84,10.1,No,280,Tuesday,No
2025-11-19,B234,Munich,108,9.4,Yes,210,Wednesday,No
2025-11-20,C345,Berlin,105,10.57,No,77,Thursday,No
2025-11-21,A123,Munich,118,10.66,No,233,Friday,No
2025-11-22,B234,Munich,97,9.63,No,56,Saturday,No
2025-11-23,C345,Munich,101,9.63,No,68,Sunday,No
2025-11-24,A123,Hamburg,101,10.13,No,107,Monday,No
2025-11-25,B234,Berlin,84,11.28,No,124,Tuesday,No
2025-11-26,C345,Berlin,87,9.5,Yes,239,Wednesday,No
2025-11-27,A123,Berlin,109,8.61,No,182,Thursday,No
2025-11-28,B234,Berlin,73,8.53,No,292,Friday,No
2025-11-29,C345,Munich,93,8.7,Yes,50,Saturday,No
2025-11-30,A123,Hamburg,84,8.82,No,60,Sunday,No
2025-12-01,B234,Berlin,101,9.47,No,196,Monday,No
2025-12-02,C345,Hamburg,97,9.48,Yes,239,Tuesday,No
2025-12-03,A123,Berlin,103,10.5,No,100,Wednesday,No
2025-12-04,B234,Berlin,117,11.26,Yes,60,Thursday,No
2025-12-05,C345,Munich,91,10.89,No,99,Friday,No
2025-12-06,A123,Munich,86,9.29,No,254,Saturday,No
2025-12-07,B234,Munich,96,9.4,No,93,Sunday,No
2025-12-08,C345,Hamburg,113,12.48,Yes,199,Monday,No
2025-12-09,A123,Munich,109,8.49,No,97,Tuesday,No
2025-12-10,B234,Munich,83,10.91,Yes,264,Wednesday,No
2025-12-11,C345,Berlin,89,9.14,No,212,Thursday,No
2025-12-12,A123,Berlin,104,10.78,Yes,92,Friday,No
2025-12-13,B234,Munich,87,11.18,No,94,Saturday,No
2025-12-14,C345,Munich,118,10.2,No,81,Sunday,No
2025-12-15,A123,Hamburg,103,11.08,Yes,209,Monday,No
2025-12-16,B234,Hamburg,89,13.32,No,146,Tuesday,No
2025-12-17,C345,Berlin,97,8.65,No,52,Wednesday,No
2025-12-18,A123,Hamburg,96,11.07,No,114,Thursday,No
2025-12-19,B234,Munich,128,11.17,No,173,Friday,No
2025-12-20,C345,Munich,94,8.57,Yes,208,Saturday,No
2025-12-21,A123,Berlin,98,10.37,Yes,93,Sunday,No
2025-12-22,B234,Munich,104,9.85,Yes,195,Monday,No
2025-12-23,C345,Munich,103,10.65,No,142,Tuesday,No
2025-12-24,A123,Munich,88,10.24,No,291,Wednesday,No
2025-12-25,B234,Munich,109,10.86,Yes,190,Thursday,No
2025-12-26,C345,Hamburg,79,9.13,Yes,54,Friday,No
2025-12-27,A123,Hamburg,88,12.17,No,276,Saturday,No
2025-12-28,B234,Hamburg,94,10.22,Yes,158,Sunday,No
2025-12-29,C345,Hamburg,106,11.64,No,282,Monday,No
2025-12-30,A123,Hamburg,110,10.47,Yes,62,Tuesday,No
2025-12-31,B234,Berlin,94,11.33,Yes,259,Wednesday,No
2026-01-01,C345,Munich,101,10.04,No,57,Thursday,No
2026-01-02,A123,Berlin,87,11.24,No,52,Friday,No
2026-01-03,B234,Munich,98,9.02,Yes,166,Saturday,No
2026-01-04,C345,Munich,96,11.04,No,205,Sunday,No
2026-01-05,A123,Munich,111,9.28,No,100,Monday,No
2026-01-06,B234,Berlin,108,9.84,No,72,Tuesday,No
2026-01-07,C345,Munich,97,8.93,No,144,Wednesday,No
2026-01-08,A123,Munich,108,9.35,No,84,Thursday,No
2026-01-09,B234,Hamburg,101,9.71,Yes,288,Friday,No
2026-01-10,C345,Hamburg,125,10.61,No,187,Saturday,No
2026-01-11,A123,Munich,85,10.37,Yes,74,Sunday,No
2026-01-12,B234,Hamburg,99,9.63,No,262,Monday,No
2026-01-13,C345,Berlin,85,10.6,No,283,Tuesday,No
2026-01-14,A123,Munich,88,10.49,Yes,143,Wednesday,No
2026-01-15,B234,Berlin,107,9.66,No,253,Thursday,No
2026-01-16,C345,Hamburg,96,9.61,No,206,Friday,No
2026-01-17,A123,Hamburg,99,9.66,Yes,221,Saturday,No
2026-01-18,B234,Berlin,109,12.04,Yes,261,Sunday,No
2026-01-19,C345,Munich,106,9.37,No,162,Monday,No
2026-01-20,A123,Hamburg,92,11.1,Yes,292,Tuesday,No
2026-01-21,B234,Hamburg,99,9.25,No,78,Wednesday,No
2026-01-22,C345,Hamburg,105,9.57,Yes,144,Thursday,No
2026-01-23,A123,Berlin,104,10.48,Yes,241,Friday,No
2026-01-24,B234,Berlin,81,10.68,No,55,Saturday,No
2026-01-25,C345,Hamburg,88,10.34,No,80,Sunday,No
2026-01-26,A123,Munich,100,10.71,No,68,Monday,No
2026-01-27,B234,Berlin,75,10.65,No,137,Tuesday,No
2026-01-28,C345,Munich,107,10.63,No,86,Wednesday,No
2026-01-29,A123,Berlin,82,9.48,No,253,Thursday,No
2026-01-30,B234,Berlin,96,9.69,No,167,Friday,No
2026-01-31,C345,Munich,95,10.01,No,155,Saturday,No
2026-02-01,A123,Munich,105,11.13,No,111,Sunday,No
2026-02-02,B234,Munich,89,10.69,No,299,Monday,No
2026-02-03,C345,Berlin,105,10.11,No,183,Tuesday,No
2026-02-04,A123,Munich,93,10.18,Yes,142,Wednesday,No
2026-02-05,B234,Munich,94,8.93,Yes,262,Thursday,No
2026-02-06,C345,Munich,104,9.76,No,112,Friday,No
2026-02-07,A123,Munich,91,9.5,Yes,254,Saturday,No
2026-02-08,B234,Munich,103,10.88,No,124,Sunday,No
2026-02-09,C345,Munich,104,10.21,No,145,Monday,No
2026-02-10,A123,Munich,110,11.23,Yes,113,Tuesday,No
2026-02-11,B234,Berlin,102,12.32,No,254,Wednesday,No
2026-02-12,C345,Munich,110,10.84,Yes,294,Thursday,No
2026-02-13,A123,Berlin,87,9.07,No,248,Friday,No
2026-02-14,B234,Hamburg,118,9.81,No,195,Saturday,No
2026-02-15,C345,Hamburg,96,8.37,No,208,Sunday,No
2026-02-16,A123,Berlin,98,11.78,No,54,Monday,No
2026-02-17,B234,Munich,121,12.29,Yes,103,Tuesday,No
2026-02-18,C345,Berlin,86,9.07,No,185,Wednesday,No
2026-02-19,A123,Hamburg,114,9.59,No,223,Thursday,No
2026-02-20,B234,Berlin,93,9.44,No,72,Friday,No
2026-02-21,C345,Hamburg,112,9.16,No,97,Saturday,No
2026-02-22,A123,Berlin,117,8.54,No,204,Sunday,No
2026-02-23,B234,Berlin,108,10.85,No,158,Monday,No
2026-02-24,C345,Berlin,111,8.93,Yes,199,Tuesday,No
2026-02-25,A123,Berlin,109,10.0,No,140,Wednesday,No
2026-02-26,B234,Berlin,89,9.22,No,238,Thursday,No
2026-02-27,C345,Hamburg,75,8.29,No,139,Friday,No
2026-02-28,A123,Berlin,87,9.38,Yes,286,Saturday,No
2026-03-01,B234,Berlin,110,8.57,No,285,Sunday,No
2026-03-02,C345,Berlin,100,10.0,No,138,Monday,No
2026-03-03,A123,Munich,107,10.6,Yes,278,Tuesday,No
2026-03-04,B234,Hamburg,103,10.58,Yes,141,Wednesday,No
2026-03-05,C345,Berlin,94,10.25,Yes,209,Thursday,No
2026-03-06,A123,Hamburg,106,10.65,No,245,Friday,No
2026-03-07,B234,Berlin,104,9.06,No,165,Saturday,No
2026-03-08,C345,Munich,88,9.69,No,66,Sunday,No
2026-03-09,A123,Hamburg,85,9.69,No,75,Monday,No
2026-03-10,B234,Munich,110,8.54,Yes,286,Tuesday,No
2026-03-11,C345,Munich,102,9.18,Yes,83,Wednesday,No
2026-03-12,A123,Berlin,103,8.89,Yes,100,Thursday,No
2026-03-13,B234,Hamburg,96,9.85,No,98,Friday,No
2026-03-14,C345,Hamburg,101,10.57,No,104,Saturday,No
2026-03-15,A123,Hamburg,108,9.57,Yes,297,Sunday,No
2026-03-16,B234,Hamburg,108,9.04,No,246,Monday,No
2026-03-17,C345,Berlin,125,10.11,No,216,Tuesday,No
2026-03-18,A123,Berlin,95,9.57,Yes,299,Wednesday,No
2026-03-19,B234,Munich,94,9.31,Yes,174,Thursday,No
2026-03-20,C345,Berlin,98,11.57,No,126,Friday,No
2026-03-21,A123,Hamburg,114,11.05,No,95,Saturday,No
2026-03-22,B234,Berlin,97,10.14,No,280,Sunday,No
2026-03-23,C345,Munich,106,9.49,No,260,Monday,No
2026-03-24,A123,Hamburg,103,9.55,No,187,Tuesday,No
2026-03-25,B234,Hamburg,109,9.17,No,195,Wednesday,No
2026-03-26,C345,Munich,102,9.28,No,64,Thursday,No
2026-03-27,A123,Munich,104,9.9,Yes,201,Friday,No
2026-03-28,B234,Hamburg,102,7.52,No,66,Saturday,No
2026-03-29,C345,Berlin,102,11.4,No,145,Sunday,No
2026-03-30,A123,Berlin,105,10.4,Yes,250,Monday,No
2026-03-31,B234,Hamburg,93,9.14,No,128,Tuesday,No
2026-04-01,C345,Hamburg,100,11.44,No,74,Wednesday,No
2026-04-02,A123,Hamburg,79,10.63,No,182,Thursday,No
2026-04-03,B234,Berlin,109,10.77,No,260,Friday,No
2026-04-04,C345,Berlin,109,9.66,No,102,Saturday,No
2026-04-05,A123,Hamburg,98,10.53,Yes,115,Sunday,No
2026-04-06,B234,Munich,95,8.33,No,254,Monday,No
2026-04-07,C345,Hamburg,84,10.31,No,85,Tuesday,No
2026-04-08,A123,Hamburg,103,9.65,No,171,Wednesday,No
2026-04-09,B234,Berlin,104,10.95,No,280,Thursday,No
2026-04-10,C345,Hamburg,104,9.62,No,235,Friday,No
2026-04-11,A123,Berlin,86,9.44,No,173,Saturday,No
2026-04-12,B234,Munich,111,11.18,No,166,Sunday,No
2026-04-13,C345,Hamburg,102,11.12,Yes,118,Monday,No
2026-04-14,A123,Munich,90,10.78,No,214,Tuesday,No
2026-04-15,B234,Hamburg,95,10.44,No,282,Wednesday,No
2026-04-16,C345,Munich,93,10.69,No,141,Thursday,No
2026-04-17,A123,Berlin,94,9.76,Yes,267,Friday,No
2026-04-18,B234,Hamburg,93,9.13,Yes,102,Saturday,No
2026-04-19,C345,Hamburg,113,10.33,Yes,276,Sunday,No
2026-04-20,A123,Munich,90,8.27,Yes,180,Monday,No
2026-04-21,B234,Berlin,99,11.33,No,57,Tuesday,No
2026-04-22,C345,Munich,87,9.9,No,177,Wednesday,No
2026-04-23,A123,Munich,107,9.84,No,68,Thursday,No
2026-04-24,B234,Berlin,98,9.06,No,254,Friday,No
2026-04-25,C345,Munich,108,11.31,Yes,221,Saturday,No
2026-04-26,A123,Munich,103,10.71,No,188,Sunday,No
2026-04-27,B234,Hamburg,108,10.25,No,101,Monday,No
2026-04-28,C345,Munich,124,10.55,No,89,Tuesday,No
2026-04-29,A123,Hamburg,79,10.11,Yes,96,Wednesday,No
2026-04-30,B234,Berlin,93,10.83,No,146,Thursday,No
2026-05-01,C345,Munich,116,9.65,Yes,127,Friday,No
2026-05-02,A123,Berlin,93,10.02,No,100,Saturday,No
2026-05-03,B234,Hamburg,98,10.55,No,61,Sunday,No
